id,keyword,location,text,target,text_clean
1717,buildings%20burning,,"Maybe a ban wouldn’t be necessary if Muslims stopped flying planes in to buildings, detonating car bombs, shooting up…",0,maybe a ban wouldn t be necessary if muslims stopped flying planes in to buildings detonating car bombs shooting up
1718,buildings%20burning,,Will be burning down a few buildings today. Hmu if you wanna join. https://t.co/MHGdx67986,0,will be burning down a few buildings today hmu if you wanna join
1719,buildings%20burning,"Illinois, USA",But his kids aren’t hungry and he saves strangers from burning buildings 🤷‍♂️😜 https://t.co/sH2dBAvT7T,0,but his kids aren t hungry and he saves strangers from burning buildings
1720,buildings%20burning,Dirty-DTX,like I don't agree with Cory Booker on a lot of things but he seems like a fundamental good person. He's fucking sa… https://t.co/ANCQ1q6CzH,0,like i don t agree with cory booker on a lot of things but he seems like a fundamental good person he s fucking sa
1721,buildings%20burning,"Wisconsin, USA","My dad, a volunteer fire chief, had thousands of dollars in training an… https://t.co/QGD428VvbR",0,my dad a volunteer fire chief had thousands of dollars in training an
1722,buildings%20burning,,You have no idea how many more of this kind of bombing and burning down of buildings Mullahs did in Iran and Middle East.,0,you have no idea how many more of this kind of bombing and burning down of buildings mullahs did in iran and middle east
1723,buildings%20burning,,cory booker runs into burning buildings to save people. you’re a telephone tough guy who can’t work an umbrella.,0,cory booker runs into burning buildings to save people you re a telephone tough guy who can t work an umbrella
1724,buildings%20burning,"Barnegat, NJ","I’m sure that whoever our next Democratic President is, he or she, will appoint you in a position of le… https://t.co/CEcCxlSGi9",0,i m sure that whoever our next democratic president is he or she will appoint you in a position of le
1725,buildings%20burning,Canada,"Not only that, you can't force another person to suspend their right to life for the sake of anothe… https://t.co/o7epoaI4MS",0,not only that you can t force another person to suspend their right to life for the sake of anothe
1726,buildings%20burning,United States,My burning question is why people actually believe two hijacked planes went into the buildings.,0,my burning question is why people actually believe two hijacked planes went into the buildings
1727,buildings%20burning,All Over,Booker even had Netflix going for him. In the run up to his Senate campaign Booker became Superman. Literally… https://t.co/OiHxCD7aYm,0,booker even had netflix going for him in the run up to his senate campaign booker became superman literally
1728,buildings%20burning,Maryland,VIDEO: Drone footage captures massive Bound Brook fire from up above --&gt; https://t.co/GolN4wmpUQ (Courtesy: RH) https://t.co/3W…,1,video drone footage captures massive bound brook fire from up above gt courtesy rh
1729,buildings%20burning,"Florida, USA",My favorite shot was Schofield in silhouette with the burning buildings seemingly blinding the audience. Th… https://t.co/MhI7hUejML,0,my favorite shot was schofield in silhouette with the burning buildings seemingly blinding the audience th
1730,buildings%20burning,"Boise, ID",At least Cory Booker will have more time to save old ladies from burning buildings and also shovel their sidewalk while he’s there.,0,at least cory booker will have more time to save old ladies from burning buildings and also shovel their sidewalk while he s there
1731,buildings%20burning,"California, USA","It’s sad to see vegan and saving people from burning buildings hero ’s campaign end, he was a strong voi… https://t.co/CgIS8MR2cB",0,it s sad to see vegan and saving people from burning buildings hero s campaign end he was a strong voi
1732,buildings%20burning,"California, USA",Cory Booker has ended his presidential campaign in order to go back to rescuing puppies and people from burning bui… https://t.co/fdkESLcV7M,0,cory booker has ended his presidential campaign in order to go back to rescuing puppies and people from burning bui
1733,buildings%20burning,,"I flirted with danger when I was younger, &amp; did stupid things, yet fate spared me. I grew &amp; fought for my country,… https://t.co/fqlD5zG4bv",0,i flirted with danger when i was younger amp did stupid things yet fate spared me i grew amp fought for my country
1734,buildings%20burning,,Winthrop needs to invest in normal heating and air units in these old buildings bc the uncontrollable settings is j… https://t.co/kfGKdMRUV1,0,winthrop needs to invest in normal heating and air units in these old buildings bc the uncontrollable settings is j
1735,buildings%20burning,,"Errrr.. yeah, in that they are watching over yo… https://t.co/uPtdVj5T0N",0,errrr yeah in that they are watching over yo
1736,buildings%20burning,,(An NIA Agent looks around. Devastation does not describe what he sees. Burning chunks of diamond lie everywhere. No bui…,0,an nia agent looks around devastation does not describe what he sees burning chunks of diamond lie everywhere no bui
1737,buildings%20burning,,...are you burning down horde buildings again??,0,are you burning down horde buildings again
1738,buildings%20burning,"Mpumalanga, South Africa","Let's hope ""our people"" don't burn them due to ingorance that… https://t.co/wlV1BbFktA",0,let s hope our people don t burn them due to ingorance that
1739,buildings%20burning,Glasgow,But I still managed to croak out a podcast episode yesterday. This one is about Operation RYAN where the Soviets we… https://t.co/aq3j7sZHTf,0,but i still managed to croak out a podcast episode yesterday this one is about operation ryan where the soviets we
1740,buildings%20burning,Coggeshall,"When fuel-burning equipment is used in buildings or semi-enclosed spaces without adequate ventilation, overexposure… https://t.co/wc3Mn3B6nd",0,when fuel burning equipment is used in buildings or semi enclosed spaces without adequate ventilation overexposure
1741,buildings%20burning,Now England but from Scotland.,"Well, maybe not burning buildings, particularly if they have staff in them, but definitely burn the tax code.",0,well maybe not burning buildings particularly if they have staff in them but definitely burn the tax code
1742,buildings%20burning,PlanetJCG,#BoundBrookFire Firefighters from several different departments came together to prevent even more buildings from burn…,1,boundbrookfire firefighters from several different departments came together to prevent even more buildings from burn
1743,buildings%20burning,RDS.1.5.400.FBE25538F29FEDD.AI,I'm not so sure that burning the state to the ground is a very electable position. Starting with burning down a few… https://t.co/sCkG8EXT3x,0,i m not so sure that burning the state to the ground is a very electable position starting with burning down a few
1744,buildings%20burning,New York City,"Massive fire burning in apartment building under construction, neighboring buildings in New Jersey https://t.co/96UeW5Jpno",1,massive fire burning in apartment building under construction neighboring buildings in new jersey
1745,buildings%20burning,NJ,#BoundBrookFire Firefighters from several different departments came together to prevent even more buildings from… https://t.co/WwYgBEupzJ,1,boundbrookfire firefighters from several different departments came together to prevent even more buildings from
1746,buildings%20burning,,Stupid poll. Most would just call 911 and don until help arrived. The average person isn't qualifi… https://t.co/kZwWZ5zfSA,0,stupid poll most would just call and don until help arrived the average person isn t qualifi
1747,buildings%20burning,,So is unsportsmanlike behaviour. Not a theologian but what do we do go back to dark ages and start… https://t.co/Q18OfJygFk,0,so is unsportsmanlike behaviour not a theologian but what do we do go back to dark ages and start
1748,buildings%20burning,,"""You can't pay people to do this. I say this about fire: You can't pay people to run into burning buildings. It's a calling. I…",0,you can t pay people to do this i say this about fire you can t pay people to run into burning buildings it s a calling i
1749,buildings%20burning,Sydney NSW Australia,Back burning mainly to protect residential buildings.. if lucky enough to get a wind change… https://t.co/iKqCBwzSFc,0,back burning mainly to protect residential buildings if lucky enough to get a wind change
1750,buildings%20on%20fire,,Fire Panel says a pull station was pulled in one of our buildings. All the pull stations look fine. Weird. Fire For… https://t.co/WNgumqeLlF,0,fire panel says a pull station was pulled in one of our buildings all the pull stations look fine weird fire for
1751,buildings%20on%20fire,earth,"He said it had been like hell. ""It went pear shaped on New Year’s Eve, and we were isolated here for eight days.” ""… https://t.co/7OwYhk0yo4",0,he said it had been like hell it went pear shaped on new year s eve and we were isolated here for eight days
